Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163698587636497&slink=7ly150&f1=1,74,0,8,9,"град София, Хладилника",2021,2-СТАЕН,Тухла,138000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163603435814231&slink=7ly150&f1=1,74,0,4,5,"град София, Център",0,2-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162860259133855&slink=7ly150&f1=1,74,0,2,7,"град София, Център",2023,2-СТАЕН,Тухла,155820
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163577754226549&slink=7ly150&f1=1,74,0,2,6,"град София, Захарна фабрика",2009,3-СТАЕН,Тухла,99500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163878661030540&slink=7ly150&f1=1,74,0,6,7,"град София, Хладилника",2002,3-СТАЕН,Тухла,191000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162790527511127&slink=7ly150&f1=1,74,0,5,6,"град София, Център",1939,3-СТАЕН,Тухла,146000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164094282811081&slink=7ly150&f1=1,74,0,1,17,"град София, Банишора",0,2-СТАЕН,Тухла,58900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164197613674115&slink=7ly150&f1=1,74,0,1,17,"град София, Банишора",0,2-СТАЕН,Тухла,60000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163130243395466&slink=7ly150&f1=1,74,0,2,8,"град София, Борово",2021,2-СТАЕН,Тухла,129800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163974032170975&slink=7ly150&f1=1,74,0,3,7,"град София, Бояна",2010,2-СТАЕН,Тухла,121935
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164015938675353&slink=7ly150&f1=1,74,0,3,3,"град София, Бояна",2006,2-СТАЕН,Тухла,123453
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163580170665492&slink=7ly150&f1=1,74,0,5,9,"град София, Бъкстон",0,2-СТАЕН,Тухла,101200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161796098591792&slink=7ly150&f1=1,74,0,5,9,"град София, Бъкстон",2021,2-СТАЕН,Тухла,101200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161796308126808&slink=7ly150&f1=2,74,0,5,9,"град София, Бъкстон",2021,2-СТАЕН,Тухла,101200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161919008660056&slink=7ly150&f1=2,74,0,8,10,"град София, Витоша",2021,2-СТАЕН,Тухла,100700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163592796954848&slink=7ly150&f1=2,74,0,2,6,"град София, Витоша",2021,2-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163349954067841&slink=7ly150&f1=2,74,0,2,9,"град София, Витоша",2021,2-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163700061996271&slink=7ly150&f1=2,74,0,8,11,"град София, Гео Милев",1970,2-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164267131718210&slink=7ly150&f1=2,74,0,3,4,"град София, Горубляне",2023,2-СТАЕН,Тухла,81400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164302625875099&slink=7ly150&f1=2,74,0,4,10,"град София, Градина",2022,2-СТАЕН,Тухла,104400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163610653607797&slink=7ly150&f1=2,74,0,1,4,"град София, Драгалевци",2021,2-СТАЕН,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163749294666877&slink=7ly150&f1=2,74,0,2,4,"град София, Драгалевци",2022,2-СТАЕН,Тухла,115020
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164128848265163&slink=7ly150&f1=2,74,0,2,4,"град София, Драгалевци",2022,2-СТАЕН,Тухла,115200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164025909908607&slink=7ly150&f1=2,74,0,2,4,"град София, Драгалевци",2022,2-СТАЕН,Тухла,129729
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164199690547059&slink=7ly150&f1=2,74,0,3,4,"град София, Драгалевци",2022,2-СТАЕН,Тухла,129729
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164145661961258&slink=7ly150&f1=2,74,0,2,4,"град София, Драгалевци",2022,2-СТАЕН,Тухла,129729
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164182350015041&slink=7ly150&f1=2,74,0,4,7,"град София, Дружба 2",2022,2-СТАЕН,Тухла,83000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161728859444962&slink=7ly150&f1=2,74,0,2,6,"град София, Дружба 2",2021,2-СТАЕН,Тухла,97680
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155541576396997&slink=7ly150&f1=2,74,0,1,6,"град София, Дървеница",2021,2-СТАЕН,Тухла,81120
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161640883918308&slink=7ly150&f1=2,74,0,1,6,"град София, Дървеница",2021,2-СТАЕН,Тухла,81120
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163152440778684&slink=7ly150&f1=2,74,0,1,7,"град София, Дървеница",0,2-СТАЕН,Тухла,104034
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164276246907809&slink=7ly150&f1=2,74,0,4,5,"град София, Зона Б-18",2016,2-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159584868987161&slink=7ly150&f1=2,74,0,5,9,"град София, Зона Б-5",2022,2-СТАЕН,Тухла,119999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159586893905624&slink=7ly150&f1=2,74,0,5,9,"град София, Зона Б-5",2022,2-СТАЕН,Тухла,119999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163782720156740&slink=7ly150&f1=2,74,0,4,5,"град София, Зона Б-5",2016,2-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163947523046129&slink=7ly150&f1=2,74,0,2,7,"град София, Зона Б-5",2023,2-СТАЕН,Тухла,142800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163283654124968&slink=7ly150&f1=2,74,0,4,7,"град София, Зона Б-5-3",2010,2-СТАЕН,Тухла,139000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162687491122134&slink=7ly150&f1=2,74,0,2,4,"град София, Красна поляна 2",0,2-СТАЕН,Панел,79500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163722169945604&slink=7ly150&f1=2,74,0,8,8,"град София, Красна поляна 2",1982,2-СТАЕН,Панел,83000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159740085424734&slink=7ly150&f1=2,74,0,3,6,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,92900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159740051032898&slink=7ly150&f1=2,74,0,3,6,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,106900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161468756455859&slink=7ly150&f1=2,74,0,2,6,"град София, Кръстова вада",0,2-СТАЕН,Тухла,110117
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157287027102815&slink=7ly150&f1=2,74,0,4,4,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,115440
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161280004104575&slink=7ly150&f1=2,74,0,1,4,"град София, Кръстова вада",0,2-СТАЕН,Тухла,118400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159482508379977&slink=7ly150&f1=2,74,0,2,6,"град София, Кръстова вада",0,2-СТАЕН,Тухла,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164301511075270&slink=7ly150&f1=2,74,0,2,6,"град София, Кръстова вада",2023,2-СТАЕН,Тухла,144300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163905849530765&slink=7ly150&f1=2,74,0,2,6,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157237757839475&slink=7ly150&f1=2,74,0,3,7,"град София, Люлин 2",2022,2-СТАЕН,Тухла,69500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157237827538067&slink=7ly150&f1=2,74,0,2,7,"град София, Люлин 2",2022,2-СТАЕН,Тухла,69500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164241575024159&slink=7ly150&f1=2,74,0,2,4,"град София, м-т Гърдова глава",2022,2-СТАЕН,Тухла,110865
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164241722198649&slink=7ly150&f1=2,74,0,3,4,"град София, м-т Гърдова глава",2022,2-СТАЕН,Тухла,114561
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164241698753198&slink=7ly150&f1=2,74,0,3,4,"град София, м-т Гърдова глава",2022,2-СТАЕН,Тухла,114561
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163604165338602&slink=7ly150&f1=2,74,0,2,4,"град София, м-т Детски град",0,2-СТАЕН,Тухла,102217
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162253756395169&slink=7ly150&f1=3,74,0,2,4,"град София, м-т Камбаните",2023,2-СТАЕН,Тухла,103600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160128036976781&slink=7ly150&f1=3,74,0,3,5,"град София, Малинова долина",2023,2-СТАЕН,Тухла,54900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163100716065725&slink=7ly150&f1=3,74,0,3,6,"град София, Малинова долина",2021,2-СТАЕН,Тухла,72999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164257635014170&slink=7ly150&f1=3,74,0,4,6,"град София, Малинова долина",2023,2-СТАЕН,Тухла,77000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163835967168346&slink=7ly150&f1=3,74,0,1,5,"град София, Малинова долина",2022,2-СТАЕН,Тухла,88000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163681153738789&slink=7ly150&f1=3,74,0,4,6,"град София, Малинова долина",2023,2-СТАЕН,Тухла,91830
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163387481363070&slink=7ly150&f1=3,74,0,2,5,"град София, Малинова долина",2022,2-СТАЕН,Тухла,99000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163775395542627&slink=7ly150&f1=3,74,0,3,6,"град София, Малинова долина",0,2-СТАЕН,Тухла,100000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163359755469633&slink=7ly150&f1=3,74,0,3,6,"град София, Малинова долина",2023,2-СТАЕН,Тухла,100000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162815367776282&slink=7ly150&f1=3,74,0,3,3,"град София, Малинова долина",0,2-СТАЕН,Тухла,104200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163715444331094&slink=7ly150&f1=3,74,0,3,3,"град София, Малинова долина",2022,2-СТАЕН,Тухла,104470
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163301334485936&slink=7ly150&f1=3,74,0,3,3,"град София, Малинова долина",0,2-СТАЕН,Тухла,104470
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164327062602976&slink=7ly150&f1=3,74,0,3,3,"град София, Малинова долина",2023,2-СТАЕН,Тухла,113300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164304001894636&slink=7ly150&f1=3,74,0,3,4,"град София, Малинова долина",0,2-СТАЕН,Тухла,113300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164199938729590&slink=7ly150&f1=3,74,0,3,4,"град София, Малинова долина",2024,2-СТАЕН,Тухла,113300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163525167117396&slink=7ly150&f1=3,74,0,5,8,"град София, Малинова долина",2021,2-СТАЕН,Тухла,125800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163766068218218&slink=7ly150&f1=3,74,0,3,6,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,92300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163714778224200&slink=7ly150&f1=3,74,0,2,7,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,111400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163696862205794&slink=7ly150&f1=3,74,0,1,7,"град София, Манастирски ливади",2022,2-СТАЕН,Тухла,125800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162315500731563&slink=7ly150&f1=3,74,0,1,8,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,126225
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163818891106262&slink=7ly150&f1=3,74,0,1,8,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,126227
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164305788126251&slink=7ly150&f1=3,74,0,6,9,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,141200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163220658481758&slink=7ly150&f1=3,74,0,5,5,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160121827324154&slink=7ly150&f1=3,74,0,2,5,"град София, Младост 1",2023,2-СТАЕН,Тухла,124438
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161720596247014&slink=7ly150&f1=3,74,0,18,21,"град София, Младост 3",1985,2-СТАЕН,ЕПК,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163834821067632&slink=7ly150&f1=3,74,0,4,6,"град София, Младост 3",2023,2-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162521490168796&slink=7ly150&f1=3,74,0,4,5,"град София, Младост 3",2023,2-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162280403283791&slink=7ly150&f1=3,74,0,4,5,"град София, Младост 3",0,2-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163395802357465&slink=7ly150&f1=3,74,0,7,8,"град София, Младост 4",2022,2-СТАЕН,Тухла,100000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163481204719655&slink=7ly150&f1=3,74,0,2,9,"град София, Младост 4",0,2-СТАЕН,Тухла,102000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163973804957887&slink=7ly150&f1=3,74,0,2,4,"град София, Младост 4",2023,2-СТАЕН,Тухла,102200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162374151857003&slink=7ly150&f1=3,74,0,2,4,"град София, Младост 4",2023,2-СТАЕН,Тухла,103600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160794260555610&slink=7ly150&f1=3,74,0,7,9,"град София, Надежда 2",2022,2-СТАЕН,Тухла,65150
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164275605032044&slink=7ly150&f1=3,74,0,7,9,"град София, Надежда 2",2023,2-СТАЕН,Тухла,87860
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163524225376233&slink=7ly150&f1=3,74,0,1,8,"град София, Надежда 4",2021,2-СТАЕН,Тухла,73780
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162254735274251&slink=7ly150&f1=3,74,0,1,7,"град София, Надежда 4",0,2-СТАЕН,Тухла,91600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159721955263945&slink=7ly150&f1=3,74,0,3,5,"град София, Овча купел",2022,2-СТАЕН,Тухла,80100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163709332189367&slink=7ly150&f1=3,74,0,3,6,"град София, Овча купел",0,2-СТАЕН,Тухла,88560
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162746308345841&slink=7ly150&f1=3,74,0,4,8,"град София, Овча купел",2021,2-СТАЕН,Тухла,89328
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163490035646877&slink=7ly150&f1=3,74,0,8,10,"град София, Овча купел",2021,2-СТАЕН,Тухла,90000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163733079968265&slink=7ly150&f1=4,74,0,8,10,"град София, Овча купел",2021,2-СТАЕН,Тухла,92700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163913310762130&slink=7ly150&f1=4,74,0,4,7,"град София, Овча купел",2022,2-СТАЕН,Тухла,96000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163247590914404&slink=7ly150&f1=4,74,0,1,4,"град София, Овча купел",0,2-СТАЕН,Тухла,97142
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163644708395567&slink=7ly150&f1=4,74,0,8,10,"град София, Овча купел",2022,2-СТАЕН,Тухла,98400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163067770390943&slink=7ly150&f1=4,74,0,2,5,"град София, Овча купел",0,2-СТАЕН,Тухла,103600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163886768202628&slink=7ly150&f1=4,74,0,4,5,"град София, Овча купел",0,2-СТАЕН,Тухла,125000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159733099446128&slink=7ly150&f1=4,74,0,4,8,"град София, Овча купел 1",2020,2-СТАЕН,Тухла,70300
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164189340746719&slink=7ly150&f1=4,74,0,4,4,"град София, Овча купел 1",2024,2-СТАЕН,Тухла,78698
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164189413960964&slink=7ly150&f1=4,74,0,3,4,"град София, Овча купел 1",2000,2-СТАЕН,Тухла,78698
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164189405215361&slink=7ly150&f1=4,74,0,2,4,"град София, Овча купел 1",2000,2-СТАЕН,Тухла,78698
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164189410204610&slink=7ly150&f1=4,74,0,3,4,"град София, Овча купел 1",2000,2-СТАЕН,Тухла,79348
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164189401146237&slink=7ly150&f1=4,74,0,2,4,"град София, Овча купел 1",2000,2-СТАЕН,Тухла,79348
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164189345901192&slink=7ly150&f1=4,74,0,1,4,"град София, Овча купел 1",2000,2-СТАЕН,Тухла,79348
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b158816316744755&slink=7ly150&f1=4,74,0,2,5,"град София, Овча купел 1",2020,2-СТАЕН,Тухла,90000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163455713322168&slink=7ly150&f1=4,74,0,5,8,"град София, Овча купел 1",0,2-СТАЕН,Тухла,92500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162497026047700&slink=7ly150&f1=4,74,0,5,6,"град София, Овча купел 1",2007,2-СТАЕН,Тухла,124000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164245099379975&slink=7ly150&f1=4,74,0,2,4,"град София, Овча купел 2",0,2-СТАЕН,Тухла,78698
